order_id,customer_id,customer_name,age,gender,city,state,region,loyalty_tier,product_category,product_name,quantity,unit_price,discount,total_sales,order_date,payment_method,customer_rating,return_flag,shipping_days,year,month,month_name,quarter
ORD-12993,CUST-5240,Tarun Kumar,27,Female,Mumbai,Maharashtra,West,Silver,Clothing,Jeans,2,4803.41,0.25,7205.12,2023-09-08,Credit Card,4.2,False,3,2023,9,Sep,3
ORD-10015,CUST-5570,Suresh Das,35,Female,Nagpur,Maharashtra,Central,Silver,Furniture,Wardrobe,2,20755.52,0.0,41511.04,2023-10-09,UPI,4.0,False,8,2023,10,Oct,4
ORD-10721,CUST-5158,Aarav Iyer,23,Male,Bengaluru,Karnataka,South,Bronze,Groceries,Sugar (1kg),3,98.06,0.05,279.47,2024-04-25,Net Banking,4.2,True,5,2024,4,Apr,2
ORD-11420,CUST-5443,Deepa Sharma,34,Female,Bhopal,Madhya Pradesh,Central,Bronze,Electronics,Smartphone,3,5048.84,0.25,11359.89,2024-03-24,Net Banking,3.8,False,4,2024,3,Mar,1
ORD-12715,CUST-5105,Deepa Kumar,39,Male,Guwahati,Assam,East,Gold,Groceries,Rice (5kg),2,90.47,0.1,162.85,2024-09-19,Net Banking,4.6,False,4,2024,9,Sep,3
ORD-10981,CUST-5276,Pooja Das,36,Male,Ranchi,Jharkhand,East,Gold,Electronics,Laptop,2,31091.33,0.0,62182.66,2024-05-25,Credit Card,4.2,False,5,2024,5,May,2
ORD-12184,CUST-5719,Ananya Nair,34,Female,Bengaluru,Karnataka,South,Bronze,Clothing,Kurti,4,809.29,0.0,3237.16,2024-04-02,UPI,3.5,False,6,2024,4,Apr,2
ORD-11539,CUST-5231,Geeta Patel,37,Male,Jaipur,Rajasthan,North,Gold,Clothing,Jacket,3,3561.67,0.15,9082.26,2024-02-19,UPI,3.6,False,2,2024,2,Feb,1
ORD-12608,CUST-5087,Neha Malhotra,38,Female,Ahmedabad,Gujarat,West,Gold,Sports,Dumbbells,1,4306.07,0.2,3444.86,2024-04-03,Net Banking,4.5,False,3,2024,4,Apr,2
ORD-11550,CUST-5369,Harish Gupta,27,Female,Surat,Gujarat,West,Gold,Clothing,T-Shirt,5,2347.05,0.05,11148.49,2024-06-16,Credit Card,2.8,False,2,2024,6,Jun,2
ORD-12495,CUST-5296,Suresh Rao,43,Female,Lucknow,Uttar Pradesh,North,Gold,Clothing,Jacket,2,1904.63,0.2,3047.41,2023-01-08,Net Banking,4.9,False,2,2023,1,Jan,1
ORD-10363,CUST-5012,Meera Nair,37,Female,Surat,Gujarat,West,Bronze,Clothing,T-Shirt,1,1626.74,0.1,1464.07,2024-09-29,Net Banking,2.7,False,2,2024,9,Sep,3
ORD-10982,CUST-5391,Lakshmi Gupta,39,Female,Surat,Gujarat,West,Bronze,Groceries,Ghee 500ml,1,388.96,0.0,388.96,2024-05-22,Debit Card,4.2,True,5,2024,5,May,2
ORD-10182,CUST-5659,Nisha Bose,33,Female,Kochi,Kerala,South,Gold,Electronics,Smartphone,1,61224.58,0.1,55102.12,2023-04-14,Cash,4.6,False,6,2023,4,Apr,2
ORD-10985,CUST-5738,Aditi Singh,51,Female,Ranchi,Jharkhand,East,Gold,Furniture,Office Chair,1,34593.99,0.2,27675.19,2023-04-22,Net Banking,4.7,False,8,2023,4,Apr,2
ORD-12089,CUST-5414,Rohan Malhotra,38,Female,Surat,Gujarat,West,Silver,Sports,Cycling Gloves,2,1954.86,0.1,3518.75,2023-10-18,Credit Card,3.2,False,3,2023,10,Oct,4
ORD-11194,CUST-5769,Pooja Nair,53,Male,Coimbatore,Tamil Nadu,South,Silver,Books,Fiction Novel,3,1432.89,0.05,4083.74,2024-10-12,Net Banking,4.5,False,6,2024,10,Oct,4
ORD-12797,CUST-5543,Aarav Verma,49,Female,Jabalpur,Madhya Pradesh,Central,Gold,Clothing,Dress,3,3083.55,0.25,6937.99,2024-06-11,UPI,3.8,False,5,2024,6,Jun,2
ORD-11784,CUST-5070,Tarun Das,38,Female,Ahmedabad,Gujarat,West,Silver,Groceries,Ghee 500ml,4,204.6,0.0,818.4,2023-08-16,Cash,3.9,False,5,2023,8,Aug,3
ORD-11121,CUST-5700,Kiran Malhotra,29,Female,Indore,Madhya Pradesh,Central,Bronze,Clothing,Sports Shorts,5,426.54,0.05,2026.06,2024-04-15,Debit Card,3.6,False,6,2024,4,Apr,2
ORD-10187,CUST-5185,Kavya Reddy,42,Female,Indore,Madhya Pradesh,Central,Gold,Furniture,Dining Set,3,39646.33,0.25,89204.24,2024-08-05,Net Banking,3.7,False,5,2024,8,Aug,3
ORD-10619,CUST-5152,Rohan Nair,28,Male,Kolkata,West Bengal,East,Bronze,Clothing,Sports Shorts,1,3097.46,0.25,2323.1,2024-04-05,Net Banking,3.8,False,7,2024,4,Apr,2
ORD-12329,CUST-5632,Riya Iyer,33,Male,Nagpur,Maharashtra,Central,Gold,Clothing,Kurti,4,3273.2,0.2,10474.24,2024-04-16,UPI,4.4,False,6,2024,4,Apr,2
ORD-11175,CUST-5578,Harish Mehta,20,Male,Chandigarh,Punjab,North,Gold,Electronics,Tablet,4,14243.62,0.0,56974.48,2023-09-12,Debit Card,3.8,False,6,2023,9,Sep,3
ORD-11182,CUST-5628,Meera Gupta,35,Male,Jaipur,Rajasthan,North,Silver,Clothing,Formal Shirt,3,4009.9,0.15,10225.25,2024-11-03,Net Banking,4.6,False,3,2024,11,Nov,4
ORD-12456,CUST-5250,Kavya Joshi,22,Male,Jaipur,Rajasthan,North,Gold,Books,Clean Code,1,824.69,0.0,824.69,2023-04-01,UPI,3.1,False,3,2023,4,Apr,2
ORD-12268,CUST-5782,Manish Malhotra,38,Female,Bhopal,Madhya Pradesh,Central,Gold,Electronics,Bluetooth Speaker,1,3276.645,0.05,3112.81,2023-07-24,Debit Card,2.1,False,7,2023,7,Jul,3
ORD-10614,CUST-5033,Priya Nair,24,Female,Coimbatore,Tamil Nadu,South,Bronze,Books,Business Guide,2,194.5,0.25,291.75,2024-04-11,Credit Card,3.6,False,6,2024,4,Apr,2
ORD-11513,CUST-5265,Ananya Chatterjee,22,Male,Patna,Bihar,East,Silver,Clothing,Jeans,1,2103.51,0.0,2103.51,2023-12-14,Debit Card,3.5,False,4,2023,12,Dec,4
ORD-11466,CUST-5608,Amit Tiwari,18,Female,Jabalpur,Madhya Pradesh,Central,Silver,Furniture,Study Table,1,20469.99,0.0,20469.99,2023-05-18,Net Banking,3.0,False,6,2023,5,May,2
ORD-10401,CUST-5719,Ananya Nair,34,Female,Indore,Madhya Pradesh,Central,Bronze,Groceries,Rice (5kg),1,587.46,0.2,469.97,2023-08-29,UPI,3.8,False,5,2023,8,Aug,3
ORD-10994,CUST-5697,Sneha Joshi,22,Female,Mumbai,Maharashtra,West,Silver,Clothing,Formal Shirt,4,4105.87,0.15,13959.96,2024-08-07,Cash,4.1,False,3,2024,8,Aug,3
ORD-10934,CUST-5295,Lakshmi Shah,28,Male,Lucknow,Uttar Pradesh,North,Bronze,Sports,Yoga Mat,2,4814.8,0.25,7222.2,2023-11-07,Credit Card,4.3,True,4,2023,11,Nov,4
ORD-10371,CUST-5504,Meera Mehta,28,Female,Coimbatore,Tamil Nadu,South,Gold,Sports,Jump Rope,2,6224.96,0.25,9337.44,2024-06-16,Cash,2.5,False,5,2024,6,Jun,2
ORD-12046,CUST-5014,Rahul Sharma,18,Female,Kolkata,West Bengal,East,Gold,Furniture,Wardrobe,2,39064.18,0.25,58596.27,2024-05-01,Credit Card,3.9,False,6,2024,5,May,2
ORD-12233,CUST-5060,Manish Tiwari,30,Male,Ranchi,Jharkhand,East,Bronze,Clothing,Jeans,2,3956.17,0.25,5934.26,2024-12-12,Credit Card,4.1,False,7,2024,12,Dec,4
ORD-10593,CUST-5440,Amit Reddy,38,Female,Amritsar,Punjab,North,Silver,Sports,Cricket Bat,3,6321.71,0.15,16120.36,2023-03-07,Net Banking,3.5,False,4,2023,3,Mar,1
ORD-12034,CUST-5520,Rohan Nair,18,Female,Kochi,Kerala,South,Gold,Furniture,Office Chair,1,34199.18,0.0,34199.18,2024-11-06,UPI,4.6,False,5,2024,11,Nov,4
ORD-10726,CUST-5789,Rohan Verma,18,Male,Jaipur,Rajasthan,North,Bronze,Clothing,Jacket,3,4162.0,0.0,12486.0,2023-01-13,Net Banking,4.1,False,2,2023,1,Jan,1
ORD-10826,CUST-5104,Vikram Kapoor,33,Female,Patna,Bihar,East,Gold,Furniture,Bookshelf,1,18648.66,0.05,17716.23,2023-04-23,Cash,2.7,False,6,2023,4,Apr,2
ORD-11783,CUST-5218,Amit Gupta,30,Female,Delhi,Delhi,North,Silver,Furniture,Sofa,1,30953.02,0.0,30953.02,2023-11-15,Credit Card,2.3,False,5,2023,11,Nov,4
ORD-10687,CUST-5175,Rohan Nair,43,Female,Guwahati,Assam,East,Gold,Furniture,Office Chair,3,42215.59,0.0,126646.77,2024-01-13,Credit Card,5.0,False,7,2024,1,Jan,1
ORD-12283,CUST-5131,Kavya Kapoor,35,Female,Hyderabad,Telangana,South,Silver,Furniture,Office Chair,1,47948.7,0.2,38358.96,2024-03-30,Credit Card,3.8,False,8,2024,3,Mar,1
ORD-10136,CUST-5210,Divya Chatterjee,40,Male,Kochi,Kerala,South,Bronze,Clothing,T-Shirt,2,4029.51,0.15,6850.17,2023-04-14,Net Banking,3.7,False,5,2023,4,Apr,2
ORD-12754,CUST-5756,Tarun Bose,39,Male,Jaipur,Rajasthan,North,Gold,Electronics,Laptop,2,70020.84,0.1,126037.51,2024-08-07,Cash,3.0,False,4,2024,8,Aug,3
ORD-10628,CUST-5062,Manish Bose,23,Male,Guwahati,Assam,East,Gold,Furniture,Coffee Table,3,35804.13,0.1,96671.15,2023-04-28,Credit Card,3.6,False,9,2023,4,Apr,2
ORD-10334,CUST-5331,Suresh Kumar,26,Female,Bhopal,Madhya Pradesh,Central,Bronze,Clothing,Jeans,4,1099.58,0.2,3518.66,2023-09-30,UPI,3.9,False,6,2023,9,Sep,3
ORD-10390,CUST-5481,Riya Gupta,25,Female,Chennai,Tamil Nadu,South,Gold,Furniture,Wardrobe,3,45611.52,0.25,102625.92,2024-12-01,Net Banking,2.7,False,7,2024,12,Dec,4
ORD-12381,CUST-5731,Kavya Tiwari,25,Female,Indore,Madhya Pradesh,Central,Gold,Electronics,Power Bank,3,61767.15,0.1,166771.31,2023-11-20,Net Banking,5.0,True,6,2023,11,Nov,4
ORD-11109,CUST-5261,Amit Sharma,34,Female,Mumbai,Maharashtra,West,Silver,Sports,Yoga Mat,3,6051.83,0.2,14524.39,2024-11-20,Net Banking,2.9,False,3,2024,11,Nov,4
ORD-11849,CUST-5330,Meera Tiwari,34,Male,Ranchi,Jharkhand,East,Gold,Groceries,Sugar (1kg),2,706.25,0.0,1412.5,2024-02-13,Cash,2.8,False,7,2024,2,Feb,1
ORD-12781,CUST-5687,Kavya Joshi,31,Female,Delhi,Delhi,North,Gold,Electronics,LED Monitor,5,7376.72,0.0,36883.6,2024-03-27,UPI,2.8,False,5,2024,3,Mar,1
ORD-10710,CUST-5755,Kavya Gupta,61,Male,Pune,Maharashtra,West,Gold,Electronics,Smartphone,3,59237.9,0.05,168828.02,2023-11-13,Credit Card,3.2,False,4,2023,11,Nov,4
ORD-11039,CUST-5658,Lakshmi Nair,36,Male,Patna,Bihar,East,Silver,Furniture,Bed Frame,1,22233.54,0.0,22233.54,2024-05-03,Credit Card,2.0,False,6,2024,5,May,2
ORD-12737,CUST-5073,Lakshmi Rao,50,Male,Nashik,Maharashtra,West,Silver,Clothing,Sneakers,1,2753.17,0.2,2202.54,2023-07-02,Cash,4.8,False,5,2023,7,Jul,3
ORD-12751,CUST-5570,Suresh Das,35,Female,Ahmedabad,Gujarat,South,Gold,Furniture,Coffee Table,3,25553.88,0.2,61329.31,2024-04-21,Debit Card,3.8,True,4,2024,4,Apr,2
ORD-12674,CUST-5352,Raj Bose,43,Male,Guwahati,Assam,East,Gold,Sports,Jump Rope,3,1236.27,0.2,2967.05,2023-05-26,Net Banking,4.8,False,6,2023,5,May,2
ORD-11561,CUST-5794,Deepa Shah,24,Female,Surat,Gujarat,West,Gold,Clothing,Dress,1,539.66,0.05,512.68,2023-10-29,Credit Card,3.0,False,5,2023,10,Oct,4
ORD-12840,CUST-5499,Tarun Chatterjee,21,Female,Ranchi,Jharkhand,East,Bronze,Books,Machine Learning A-Z,1,1252.32,0.1,1127.09,2024-05-12,UPI,2.1,False,7,2024,5,May,2
ORD-11594,CUST-5240,Tarun Kumar,27,Female,Nashik,Maharashtra,West,Silver,Sports,Cricket Bat,1,6278.35,0.1,5650.52,2024-07-24,Cash,4.4,False,3,2024,7,Jul,3
ORD-12933,CUST-5546,Swati Reddy,40,Female,Lucknow,Uttar Pradesh,North,Gold,Sports,Cricket Bat,4,738.92,0.1,2660.11,2023-08-20,UPI,3.8,False,6,2023,8,Aug,3
ORD-12837,CUST-5512,Sneha Tiwari,32,Male,Guwahati,Assam,East,Bronze,Clothing,Formal Shirt,1,4689.05,0.25,3516.79,2024-01-10,Debit Card,3.5,False,5,2024,1,Jan,1
ORD-11112,CUST-5240,Tarun Kumar,27,Female,Nashik,Maharashtra,West,Silver,Furniture,Office Chair,1,43969.55,0.25,32977.16,2023-10-18,Net Banking,3.9,False,4,2023,10,Oct,4
ORD-10465,CUST-5273,Aarav Malhotra,35,Female,Indore,Madhya Pradesh,Central,Bronze,Books,Business Guide,1,588.35,0.15,500.1,2023-11-25,Credit Card,3.7,False,5,2023,11,Nov,4
ORD-11560,CUST-5583,Riya Kumar,57,Male,Nagpur,Maharashtra,Central,Bronze,Groceries,Rice (5kg),3,237.7,0.1,641.79,2024-05-27,Debit Card,4.4,False,3,2024,5,May,2
ORD-11223,CUST-5476,Divya Sharma,35,Male,Ranchi,Jharkhand,East,Silver,Books,Machine Learning A-Z,3,331.7,0.05,945.34,2024-12-19,UPI,2.9,False,5,2024,12,Dec,4
ORD-12067,CUST-5230,Divya Pillai,27,Male,Kochi,Kerala,South,Gold,Books,Machine Learning A-Z,1,1130.33,0.0,1130.33,2023-11-20,UPI,3.8,False,5,2023,11,Nov,4
ORD-12420,CUST-5581,Aditi Chatterjee,30,Female,Raipur,Chhattisgarh,Central,Gold,Clothing,Kurti,1,4387.82,0.0,4387.82,2023-08-12,UPI,3.8,False,5,2023,8,Aug,3
ORD-11508,CUST-5272,Priya Das,46,Female,Jabalpur,Madhya Pradesh,Central,Gold,Furniture,Sofa,1,13852.39,0.0,13852.39,2024-12-17,Net Banking,2.8,False,7,2024,12,Dec,4
ORD-11885,CUST-5168,Priya Patel,32,Male,Surat,Gujarat,West,Gold,Sports,Jump Rope,3,5089.37,0.0,15268.11,2023-08-09,Debit Card,4.9,False,3,2023,8,Aug,3
ORD-11104,CUST-5281,Kiran Mehta,41,Female,Hyderabad,Telangana,South,Bronze,Groceries,Atta (10kg),3,690.07,0.2,1656.17,2023-08-09,Credit Card,4.1,False,6,2023,8,Aug,3
ORD-10660,CUST-5709,Vinod Iyer,51,Male,Kochi,Kerala,South,Gold,Clothing,T-Shirt,1,2295.66,0.05,2180.88,2024-10-16,Debit Card,4.1,False,6,2024,10,Oct,4
ORD-10338,CUST-5482,Aditi Kapoor,18,Male,Lucknow,Uttar Pradesh,South,Bronze,Groceries,Cooking Oil,1,288.11,0.25,216.08,2023-11-09,Net Banking,4.4,False,3,2023,11,Nov,4
ORD-10215,CUST-5117,Aarav Bose,23,Female,Guwahati,Assam,East,Bronze,Sports,Jump Rope,1,300.66,0.0,300.66,2024-07-28,Net Banking,2.0,False,6,2024,7,Jul,3
ORD-11615,CUST-5458,Pooja Das,29,Female,Kolkata,West Bengal,East,Gold,Furniture,Study Table,1,36916.5,0.2,29533.2,2023-09-01,Net Banking,3.6,True,8,2023,9,Sep,3
ORD-12040,CUST-5589,Aditi Gupta,26,Male,Nashik,Maharashtra,West,Bronze,Sports,Badminton Racket,3,724.98,0.0,2174.94,2023-08-05,UPI,4.4,False,6,2023,8,Aug,3
ORD-12592,CUST-5705,Manish Shah,41,Female,Bengaluru,Karnataka,South,Gold,Groceries,Rice (5kg),4,742.86,0.0,2971.44,2023-02-10,Credit Card,2.2,False,3,2023,2,Feb,1
ORD-12889,CUST-5742,Riya Pillai,28,Female,Bengaluru,Karnataka,South,Gold,Sports,Cycling Gloves,1,7276.94,0.25,5457.7,2024-12-18,Cash,5.0,False,7,2024,12,Dec,4
ORD-11592,CUST-5552,Sneha Bose,46,Female,Mumbai,Maharashtra,West,Bronze,Books,Machine Learning A-Z,1,366.53,0.15,311.55,2023-01-16,UPI,4.0,False,3,2023,1,Jan,1
ORD-12118,CUST-5013,Suresh Bose,18,Female,Hyderabad,Telangana,South,Gold,Electronics,Smartphone,2,72446.01750000002,0.0,144892.04,2023-10-10,UPI,3.4,False,4,2023,10,Oct,4
ORD-11793,CUST-5239,Vinod Kumar,43,Female,Patna,Bihar,East,Bronze,Books,Data Science 101,1,1176.27,0.15,999.83,2024-02-20,Credit Card,3.4,False,5,2024,2,Feb,1
ORD-12600,CUST-5524,Meera Singh,27,Female,Chandigarh,Punjab,North,Gold,Furniture,Bookshelf,2,33235.83,0.0,66471.66,2024-06-30,UPI,1.9,False,4,2024,6,Jun,2
ORD-10816,CUST-5332,Manish Kapoor,35,Female,Bhubaneswar,Odisha,East,Bronze,Books,Business Guide,1,1181.88,0.05,1122.79,2024-03-28,UPI,4.3,False,5,2024,3,Mar,1
ORD-11067,CUST-5779,Ananya Rao,41,Female,Nagpur,Maharashtra,Central,Bronze,Books,Data Science 101,1,1128.45,0.05,1072.03,2023-03-08,Credit Card,3.8,False,4,2023,3,Mar,1
ORD-12121,CUST-5536,Rahul Malhotra,26,Female,Patna,Bihar,East,Gold,Electronics,Smart Watch,3,72446.01750000002,0.25,163003.54,2024-10-13,Credit Card,3.8,False,5,2024,10,Oct,4
ORD-10274,CUST-5468,Arjun Joshi,29,Male,Amritsar,Punjab,North,Bronze,Sports,Badminton Racket,1,4061.31,0.0,4061.31,2024-02-08,Credit Card,3.7,False,3,2024,2,Feb,1
ORD-12315,CUST-5389,Kavya Joshi,29,Male,Chandigarh,Punjab,North,Gold,Electronics,Bluetooth Speaker,4,72446.01750000002,0.2,231827.26,2024-12-17,UPI,3.1,False,3,2024,12,Dec,4
ORD-10865,CUST-5486,Suresh Shah,28,Male,Nagpur,Maharashtra,Central,Bronze,Clothing,Formal Shirt,2,4861.52,0.25,7292.28,2024-03-05,UPI,3.1,False,5,2024,3,Mar,1
ORD-10101,CUST-5008,Arjun Nair,30,Female,Bhubaneswar,Odisha,East,Bronze,Groceries,Pulses (1kg),1,732.52,0.25,549.39,2023-03-30,Cash,2.7,False,5,2023,3,Mar,1
ORD-11501,CUST-5421,Meera Kumar,52,Female,Kolkata,West Bengal,East,Gold,Books,Data Science 101,2,1478.41,0.05,2808.98,2024-05-16,Net Banking,3.8,False,5,2024,5,May,2
ORD-12833,CUST-5144,Suresh Gupta,37,Female,Amritsar,Punjab,North,Gold,Groceries,Ghee 500ml,1,450.5,0.0,450.5,2024-07-31,Net Banking,4.3,False,2,2024,7,Jul,3
ORD-10171,CUST-5546,Swati Reddy,40,Female,Hyderabad,Telangana,South,Silver,Furniture,Coffee Table,1,15522.63,0.0,15522.63,2023-01-05,Cash,4.9,False,6,2023,1,Jan,1
ORD-10107,CUST-5267,Manish Shah,20,Female,Guwahati,Assam,East,Bronze,Furniture,Bookshelf,1,10267.38,0.1,9240.64,2023-08-31,Cash,2.6,False,8,2023,8,Aug,3
ORD-12697,CUST-5628,Meera Gupta,35,Male,Raipur,Chhattisgarh,Central,Silver,Electronics,Headphones,2,13074.86,0.25,19612.29,2023-03-20,Credit Card,4.2,False,4,2023,3,Mar,1
ORD-11521,CUST-5353,Riya Sharma,33,Female,Kolkata,West Bengal,East,Gold,Electronics,Smart Watch,3,54277.93,0.2,130267.03,2023-09-09,Net Banking,3.9,False,7,2023,9,Sep,3
ORD-12724,CUST-5794,Deepa Shah,24,Female,Patna,Bihar,East,Gold,Books,Data Science 101,4,611.63,0.2,1957.22,2024-06-03,Debit Card,3.9,False,5,2024,6,Jun,2
ORD-12270,CUST-5034,Swati Mehta,43,Female,Ranchi,Jharkhand,East,Silver,Clothing,Jeans,2,2445.7,0.05,4646.83,2023-11-09,Cash,4.1,False,4,2023,11,Nov,4
ORD-11878,CUST-5395,Suresh Reddy,30,Female,Lucknow,Uttar Pradesh,North,Gold,Sports,Jump Rope,1,7574.35,0.15,6438.2,2024-11-03,UPI,3.3,False,3,2024,11,Nov,4
ORD-12106,CUST-5638,Vinod Tiwari,35,Male,Guwahati,Assam,East,Gold,Furniture,Dining Set,1,42362.38,0.1,38126.14,2024-06-06,Credit Card,5.0,False,7,2024,6,Jun,2
ORD-12077,CUST-5731,Kavya Tiwari,25,Female,Chandigarh,Punjab,North,Bronze,Groceries,Ghee 500ml,1,221.69,0.0,221.69,2023-07-11,Debit Card,3.8,False,3,2023,7,Jul,3
ORD-12322,CUST-5126,Kavya Reddy,25,Male,Bhopal,Madhya Pradesh,Central,Gold,Sports,Cricket Bat,3,7007.57,0.25,15767.03,2023-11-23,Net Banking,5.0,False,7,2023,11,Nov,4
ORD-12412,CUST-5767,Ananya Sharma,52,Male,Amritsar,Punjab,North,Gold,Electronics,Tablet,3,58815.06,0.15,149978.4,2024-03-10,Net Banking,3.4,False,6,2024,3,Mar,1
ORD-12654,CUST-5328,Amit Rao,41,Male,Jaipur,Rajasthan,North,Gold,Furniture,Study Table,3,36046.04,0.0,108138.12,2024-11-25,Net Banking,5.0,False,4,2024,11,Nov,4
ORD-11873,CUST-5182,Sanjay Malhotra,24,Female,Guwahati,Assam,East,Bronze,Sports,Yoga Mat,1,703.12,0.0,703.12,2024-11-11,Debit Card,2.0,False,7,2024,11,Nov,4
ORD-10295,CUST-5404,Raj Joshi,30,Male,Chennai,Tamil Nadu,South,Bronze,Clothing,Kurti,3,2358.75,0.2,5661.0,2024-07-28,UPI,3.2,False,6,2024,7,Jul,3
ORD-10712,CUST-5325,Tarun Rao,22,Female,Amritsar,Punjab,North,Bronze,Books,Machine Learning A-Z,2,400.88,0.1,721.58,2023-05-18,UPI,3.8,False,4,2023,5,May,2
ORD-10072,CUST-5211,Arjun Shah,46,Female,Bengaluru,Karnataka,South,Bronze,Books,History of India,1,116.27,0.0,116.27,2023-06-19,Net Banking,3.5,False,5,2023,6,Jun,2
ORD-11524,CUST-5054,Harish Bose,45,Female,Pune,Maharashtra,West,Silver,Sports,Cricket Bat,3,4100.28,0.25,9225.63,2024-10-02,Net Banking,3.0,False,6,2024,10,Oct,4
ORD-12341,CUST-5440,Amit Reddy,38,Female,Bengaluru,Karnataka,South,Silver,Clothing,Formal Shirt,2,1983.02,0.0,3966.04,2024-08-05,Debit Card,2.8,False,6,2024,8,Aug,3
ORD-12981,CUST-5219,Aditi Reddy,35,Female,Chandigarh,Punjab,North,Bronze,Groceries,Ghee 500ml,2,206.32,0.2,330.11,2023-04-10,Cash,3.4,False,3,2023,4,Apr,2
ORD-12971,CUST-5354,Vinod Bose,34,Female,Ranchi,Jharkhand,East,Bronze,Sports,Badminton Racket,1,5348.16,0.1,4813.34,2023-04-16,UPI,5.0,False,8,2023,4,Apr,2
ORD-10481,CUST-5733,Suresh Pillai,18,Male,Ahmedabad,Gujarat,West,Bronze,Books,Machine Learning A-Z,1,1148.1,0.0,1148.1,2024-02-12,Credit Card,3.9,False,4,2024,2,Feb,1
ORD-12306,CUST-5132,Tarun Das,24,Female,Bhopal,Madhya Pradesh,Central,Gold,Furniture,Office Chair,4,8971.9,0.0,35887.6,2024-01-15,UPI,4.5,False,7,2024,1,Jan,1
ORD-11530,CUST-5317,Geeta Singh,31,Male,Kolkata,West Bengal,East,Bronze,Groceries,Ghee 500ml,2,132.0,0.0,264.0,2023-08-08,Credit Card,3.2,False,7,2023,8,Aug,3
ORD-12632,CUST-5276,Pooja Das,36,Male,Bengaluru,West Bengal,East,Gold,Clothing,Sports Shorts,1,1020.54,0.15,867.46,2023-05-26,Credit Card,4.6,False,4,2023,5,May,2
ORD-11514,CUST-5225,Deepa Patel,45,Male,Amritsar,Punjab,North,Gold,Furniture,Dining Set,3,39062.24,0.05,111327.38,2023-07-30,UPI,4.2,False,4,2023,7,Jul,3
ORD-11762,CUST-5483,Ananya Sharma,37,Male,Indore,Madhya Pradesh,Central,Bronze,Sports,Running Shoes,1,5143.43,0.0,5143.43,2024-07-25,Credit Card,2.6,False,6,2024,7,Jul,3
ORD-11490,CUST-5112,Raj Pillai,35,Female,Patna,Bihar,East,Gold,Furniture,Sofa,5,19540.27,0.0,97701.35,2024-07-18,Credit Card,2.4,False,8,2024,7,Jul,3
ORD-11171,CUST-5166,Manish Tiwari,43,Male,Bengaluru,Karnataka,South,Gold,Electronics,Tablet,1,16790.31,0.0,16790.31,2024-06-02,Net Banking,3.7,False,6,2024,6,Jun,2
ORD-12526,CUST-5451,Suresh Sharma,44,Female,Bhubaneswar,Odisha,East,Bronze,Groceries,Pulses (1kg),1,623.53,0.1,561.18,2024-01-21,Credit Card,3.3,False,6,2024,1,Jan,1
ORD-12438,CUST-5038,Suresh Pillai,21,Female,Lucknow,Uttar Pradesh,North,Gold,Clothing,Jacket,3,3041.19,0.1,8211.21,2023-05-20,Net Banking,3.3,False,3,2023,5,May,2
ORD-12619,CUST-5121,Riya Patel,25,Female,Bhopal,Madhya Pradesh,Central,Gold,Clothing,Dress,1,4197.34,0.05,3987.47,2024-02-22,Credit Card,3.8,False,3,2024,2,Feb,1
ORD-11005,CUST-5527,Harish Reddy,35,Male,Indore,Madhya Pradesh,Central,Bronze,Books,Fiction Novel,1,1259.81,0.0,1259.81,2023-03-16,Cash,4.8,False,4,2023,3,Mar,1
ORD-12284,CUST-5482,Aditi Kapoor,18,Male,Bengaluru,Punjab,North,Gold,Furniture,Bed Frame,4,48203.83,0.0,192815.32,2023-03-20,Cash,3.8,False,4,2023,3,Mar,1
ORD-10405,CUST-5465,Amit Singh,32,Female,Indore,Madhya Pradesh,Central,Silver,Books,History of India,2,272.2,0.0,544.4,2024-09-30,UPI,3.9,False,6,2024,9,Sep,3
ORD-10757,CUST-5364,Nisha Sharma,41,Male,Pune,Maharashtra,South,Silver,Furniture,Bookshelf,3,16109.68,0.0,48329.04,2023-02-27,Credit Card,3.2,False,6,2023,2,Feb,1
ORD-12071,CUST-5129,Vikram Bose,29,Female,Kochi,Kerala,South,Gold,Furniture,Coffee Table,3,14242.29,0.2,34181.5,2024-06-10,Credit Card,3.1,False,5,2024,6,Jun,2
ORD-12252,CUST-5287,Kunal Iyer,35,Female,Bhubaneswar,Odisha,East,Gold,Furniture,Sofa,1,4955.07,0.1,4459.56,2024-11-19,Net Banking,3.6,False,9,2024,11,Nov,4
ORD-11999,CUST-5175,Rohan Nair,43,Male,Coimbatore,Tamil Nadu,South,Gold,Books,Machine Learning A-Z,3,884.49,0.15,2255.45,2024-07-21,Debit Card,2.2,False,5,2024,7,Jul,3
ORD-10097,CUST-5587,Kavya Singh,26,Female,Chandigarh,Punjab,North,Bronze,Groceries,Sugar (1kg),1,790.49,0.0,790.49,2023-09-19,Credit Card,2.8,False,2,2023,9,Sep,3
ORD-11333,CUST-5221,Deepa Das,18,Male,Hyderabad,Telangana,South,Gold,Clothing,T-Shirt,1,4074.77,0.0,4074.77,2023-11-14,UPI,3.8,False,5,2023,11,Nov,4
ORD-12461,CUST-5011,Arjun Tiwari,30,Female,Kochi,Kerala,South,Gold,Furniture,Bookshelf,1,9401.09,0.1,8460.98,2024-08-22,Cash,4.3,False,5,2024,8,Aug,3
